name,area,pincode,category_searched,rating,review_count,review_outlier,has_website,has_phone,has_price_info,price_level_clean,num_types,business_status
Nihalsons Jewellers,"Laxmi Nagar, Delhi",110002,jewellery shops,4.6,72,0,0,1,0,,4,OPERATIONAL
Gold Gallery,"Laxmi Nagar, Delhi",110092,jewellery shops,4.4,18,0,0,1,0,,6,OPERATIONAL
V.M Jewellers - India's #1 Wholesaler & Manufacturer Of Imitation Jewellery Store,"Laxmi Nagar, Delhi",110006,jewellery shops,4.8,21,0,1,1,0,,5,OPERATIONAL
Khemchand Jewellers - Best Artificial Jewellery Shop in Delhi,"Laxmi Nagar, Delhi",110006,jewellery shops,4.8,38,0,1,1,0,,4,OPERATIONAL
Kumar Saree Ghar Pvt Ltd,"Laxmi Nagar, Delhi",110092,jewellery shops,4.2,1096,0,1,1,0,,5,OPERATIONAL
Classic Hardware,"Laxmi Nagar, Delhi",110092,hardware stores,4.4,115,0,0,1,0,,5,OPERATIONAL
SHIVAM HARDWARE AND TOOLS STORE,"Laxmi Nagar, Delhi",110092,hardware stores,4.7,12,0,0,0,0,,5,OPERATIONAL
Gupta Hardware Paint & Electrical,"Laxmi Nagar, Delhi",110092,hardware stores,4.0,8,0,0,0,0,,5,OPERATIONAL
Jain Hardware Sanitary Store & Works,"Laxmi Nagar, Delhi",110092,hardware stores,4.5,4,0,0,1,0,,5,OPERATIONAL
Devender Arora Hardware Store,"Laxmi Nagar, Delhi",110092,hardware stores,4.8,4,0,1,1,0,,5,OPERATIONAL
Aggarwal Hardware & Paint Store,"Laxmi Nagar, Delhi",110092,hardware stores,3.8,6,0,0,1,0,,5,OPERATIONAL
Amrit Traders Pvt. Ltd.- AP Beautiful Homes,"Laxmi Nagar, Delhi",110051,hardware stores,4.3,1429,0,1,1,0,,10,OPERATIONAL
Sanjay Gupta,"Laxmi Nagar, Delhi",110092,hardware stores,5.0,12,0,0,1,0,,5,OPERATIONAL
"Ozone India | Arora Hardware | Laxmi Nagar, Delhi","Laxmi Nagar, Delhi",110092,hardware stores,5.0,1,0,1,1,0,,11,OPERATIONAL
Ganesh Sanitary Store,"Laxmi Nagar, Delhi",110092,hardware stores,4.3,167,0,0,1,0,,10,OPERATIONAL
Jagdamba Sanitary and Hardware,"Laxmi Nagar, Delhi",110092,hardware stores,5.0,1,0,0,1,0,,5,OPERATIONAL
AMG Bath's (Jaquar & Bathroom Vanity AUTHORISED DEALER ),"Laxmi Nagar, Delhi",110092,hardware stores,4.8,62,0,1,1,0,,5,OPERATIONAL
National Sanitary Store,"Laxmi Nagar, Delhi",110092,hardware stores,3.0,2,0,0,1,0,,6,OPERATIONAL
JAGGER BATHROOM TAPS,"Laxmi Nagar, Delhi",110092,hardware stores,4.7,183,0,1,0,0,,7,OPERATIONAL
Naivedyam,"Kalkaji, Delhi",110019,restaurants,4.3,5476,0,1,1,1,2.0,7,OPERATIONAL
Khidmat,"Kalkaji, Delhi",110019,restaurants,4.1,2493,0,1,1,1,3.0,6,OPERATIONAL
"Kake Da Hotel - Kalkaji, Delhi","Kalkaji, Delhi",110019,restaurants,4.5,784,0,0,1,0,,6,OPERATIONAL
Saada Mohalla,"Kalkaji, Delhi",110019,restaurants,4.6,219,0,0,1,0,,5,OPERATIONAL
The WYT,"Kalkaji, Delhi",110019,restaurants,4.8,26,0,0,0,0,,6,OPERATIONAL
Chaska,"Kalkaji, Delhi",110019,restaurants,4.1,303,0,0,1,0,,17,OPERATIONAL
CAFE BELMONTE - Bar & Restaurant,"Kalkaji, Delhi",110019,restaurants,4.4,696,0,0,1,0,,9,OPERATIONAL
The Spice House,"Kalkaji, Delhi",110019,restaurants,4.9,154,0,1,1,0,,4,OPERATIONAL
WOW Town Restaurent,"Kalkaji, Delhi",110019,restaurants,4.8,166,0,0,1,0,,4,OPERATIONAL
Shekaza Restaurant,"Kalkaji, Delhi",110019,restaurants,4.2,1135,0,0,1,1,2.0,8,OPERATIONAL
Haldiram's - Kalkaji,"Kalkaji, Delhi",110019,restaurants,4.7,3566,0,1,1,1,2.0,4,OPERATIONAL
The Chatter House,"Kalkaji, Delhi",110019,restaurants,4.3,2372,0,1,1,1,3.0,10,OPERATIONAL
Amritsari kulcha by brothers,"Kalkaji, Delhi",110019,restaurants,4.8,57,0,0,1,0,,4,OPERATIONAL
"Bangla Canvas C R Park, Delhi","Kalkaji, Delhi",110019,restaurants,3.8,701,0,1,1,0,,6,OPERATIONAL
𝐏𝐔𝐊𝐇𝐓𝐀𝐀𝐍 𝐊𝐀𝐋𝐊𝐀 𝐉𝚰 - 𝐋𝐄𝐆𝐀𝐂𝐘 𝐎𝐅 𝐏𝐀𝐃𝐌𝐀𝐒𝐇𝐑𝚰 𝐂𝐇𝐄𝐅 𝚰𝐌𝐓𝚰𝐀𝐙 𝐐𝐔𝐄𝐑𝐄𝐒𝐇𝚰,"Kalkaji, Delhi",110019,restaurants,4.1,204,0,0,1,0,,4,OPERATIONAL
Mi Amor Cafe and Restaurant kalka ji,"Kalkaji, Delhi",110019,restaurants,4.4,259,0,0,1,0,,4,OPERATIONAL
Dilli 19,"Kalkaji, Delhi",110019,restaurants,4.0,790,0,0,1,1,2.0,6,OPERATIONAL
Oudh 1590 CR Park,"Kalkaji, Delhi",110019,restaurants,4.5,120,0,1,0,0,,6,OPERATIONAL
woodpecker cafe,"Kalkaji, Delhi",110019,restaurants,4.7,269,0,1,1,0,,13,OPERATIONAL
Khanabadosh,"Kalkaji, Delhi",110019,restaurants,4.0,1444,0,0,1,1,3.0,8,OPERATIONAL
Third Wave Coffee,"Kalkaji, Delhi",110019,cafes,4.7,1790,0,1,1,1,2.0,8,OPERATIONAL
The Chatter box Cafe,"Kalkaji, Delhi",110019,cafes,4.6,105,0,0,1,0,,4,OPERATIONAL
Oggy & dobby,"Kalkaji, Delhi",110019,cafes,3.9,910,0,0,1,1,2.0,5,OPERATIONAL
Soft Skylight Cafe,"Kalkaji, Delhi",110019,cafes,4.3,33,0,0,0,0,,4,OPERATIONAL
Blue Tokai Coffee Roasters | Kalkaji,"Kalkaji, Delhi",110019,cafes,4.5,40,0,1,1,0,,8,OPERATIONAL
CAFE CREW BREW,"Kalkaji, Delhi",110019,cafes,4.6,40,0,0,1,0,,7,OPERATIONAL
11 eleven cafe,"Kalkaji, Delhi",110019,cafes,4.6,30,0,0,0,0,,3,OPERATIONAL
"Nothing Before Coffee - Kalkaji, New Delhi","Kalkaji, Delhi",110019,cafes,4.9,3165,0,1,1,1,2.0,16,OPERATIONAL
CRAVE ROOF TOP CAFE&BAR,"Kalkaji, Delhi",110019,cafes,4.2,40,0,0,0,0,,3,OPERATIONAL
The Flying Saucer Cafe,"Kalkaji, Delhi",110019,cafes,4.1,4701,0,0,0,1,3.0,9,OPERATIONAL
The Blue Parrot Cafe,"Kalkaji, Delhi",110019,cafes,4.1,340,0,1,1,0,,6,OPERATIONAL
Zosha's Cafe,"Kalkaji, Delhi",110019,cafes,4.6,31,0,0,1,0,,4,OPERATIONAL
Dosa Coffee,"Kalkaji, Delhi",110019,cafes,4.5,644,0,1,1,0,,6,OPERATIONAL
Chai Point - Kalkaji,"Kalkaji, Delhi",110019,cafes,4.5,865,0,1,1,1,2.0,14,OPERATIONAL
Chaayos Cafe at Kalkaji,"Kalkaji, Delhi",110019,cafes,4.1,231,0,1,1,1,2.0,14,OPERATIONAL
The Moon Night Cafe,"Kalkaji, Delhi",110019,cafes,4.8,18,0,0,0,0,,4,OPERATIONAL
The Dark knight cafe.,"Kalkaji, Delhi",110019,cafes,4.7,16,0,0,0,0,,4,OPERATIONAL
FOREVER SALON,"Kalkaji, Delhi",110019,salons,4.8,380,0,1,1,0,,10,OPERATIONAL
SERA UNISEX SALON,"Kalkaji, Delhi",110019,salons,5.0,42,0,1,1,0,,9,OPERATIONAL
Holy Snip Unisex Salon,"Kalkaji, Delhi",110019,salons,4.7,563,0,0,0,0,,6,OPERATIONAL
Ki & Ka Unisex Salon By Naveen,"Kalkaji, Delhi",110019,salons,4.2,758,0,0,1,0,,4,OPERATIONAL
Hair by Parvej Unisex Salon Kalkaji,"Kalkaji, Delhi",110019,salons,4.9,217,0,0,1,0,,9,OPERATIONAL
Styla X tha Unisex Salon by Arun nail artist - best salon in kalkaji,"Kalkaji, Delhi",110019,salons,4.9,102,0,1,1,0,,8,OPERATIONAL
MJ SALON BY MOHIT & JATIN,"Kalkaji, Delhi",110019,salons,4.8,339,0,1,1,0,,5,OPERATIONAL
Jawed Habib Unisex Salon Kalkaji,"Kalkaji, Delhi",110019,salons,4.0,706,0,1,1,0,,12,OPERATIONAL
Aativa salon - Best salon in kalkaji,"Kalkaji, Delhi",110019,salons,4.2,130,0,1,1,0,,4,OPERATIONAL
Muskan Makeover Unisex Salon,"Kalkaji, Delhi",110019,salons,4.9,87,0,1,1,0,,7,OPERATIONAL
Savita & Sapan professional beauty salon ( best beauty parlour in kalkaji ),"Kalkaji, Delhi",110019,salons,4.9,408,0,1,1,0,,4,OPERATIONAL
Decent Hair Salon,"Kalkaji, Delhi",110019,salons,4.7,173,0,0,1,0,,6,OPERATIONAL
KRASIVA hair & makeup studio,"Kalkaji, Delhi",110019,salons,4.6,502,0,1,1,0,,4,OPERATIONAL
Rk unisex salon ( best salon in Kalkaji ),"Kalkaji, Delhi",110019,salons,4.6,12,0,1,1,0,,11,OPERATIONAL
The Specialist Unisex Salon,"Kalkaji, Delhi",110019,salons,4.9,193,0,0,1,0,,4,OPERATIONAL
Rose Unisex Salon,"Kalkaji, Delhi",110019,salons,4.8,37,0,1,1,0,,3,OPERATIONAL
Master Harry Unisex Salon,"Kalkaji, Delhi",110019,salons,4.6,122,0,1,1,0,,4,OPERATIONAL
The grand unisex salon,"Kalkaji, Delhi",110019,salons,5.0,100,0,0,1,0,,4,OPERATIONAL
Angel Poonam Professional salon,"Kalkaji, Delhi",110049,salons,4.9,40,0,0,1,0,,4,OPERATIONAL
"Purplle - Kalkaji, Delhi","Kalkaji, Delhi",110019,salons,4.9,1890,0,1,1,0,,10,OPERATIONAL
Prashant's Gym Kalkaji | Best Gym in Kalkaji,"Kalkaji, Delhi",110019,gyms,4.8,333,0,1,1,0,,6,OPERATIONAL
Neue Life Fitness by Sunil Saini,"Kalkaji, Delhi",110019,gyms,4.9,132,0,0,1,0,,6,OPERATIONAL
GYMSTARK,"Kalkaji, Delhi",110019,gyms,4.8,123,0,1,0,0,,5,OPERATIONAL
MPX FITNESS,"Kalkaji, Delhi",110019,gyms,4.8,466,0,1,1,0,,5,OPERATIONAL
Ultimate Fit Club,"Kalkaji, Delhi",110019,gyms,5.0,25,0,1,1,0,,5,OPERATIONAL
Fitness Fuel Gym,"Kalkaji, Delhi",110019,gyms,5.0,50,0,1,1,0,,6,OPERATIONAL
Total Fitness by Yash Sharma,"Kalkaji, Delhi",110019,gyms,4.9,80,0,1,1,0,,5,OPERATIONAL
Zeek Fitness Studio ( UNISEX GYM),"Kalkaji, Delhi",110019,gyms,4.9,284,0,0,1,0,,8,OPERATIONAL
V FITNESS GYM,"Kalkaji, Delhi",110019,gyms,5.0,35,0,0,1,0,,5,OPERATIONAL
THE PUMP YARD,"Kalkaji, Delhi",110019,gyms,5.0,38,0,0,1,0,,5,OPERATIONAL
Anytime Fitness,"Kalkaji, Delhi",110019,gyms,4.2,200,0,1,1,0,,6,OPERATIONAL
Fitness 365 gym,"Kalkaji, Delhi",110019,gyms,4.9,150,0,1,1,0,,6,OPERATIONAL
Gym First by AP group,"Kalkaji, Delhi",110019,gyms,5.0,90,0,1,0,0,,5,OPERATIONAL
Reflect Gym,"Kalkaji, Delhi",110019,gyms,4.6,59,0,0,1,0,,5,OPERATIONAL
LIVFIT GYM,"Kalkaji, Delhi",110019,gyms,5.0,102,0,0,1,0,,5,OPERATIONAL
Evexia Fitness,"Kalkaji, Delhi",110019,gyms,3.9,91,0,0,1,0,,5,OPERATIONAL
Hanma Gym,"Kalkaji, Delhi",110019,gyms,4.9,32,0,0,1,0,,5,OPERATIONAL
Elevate gym,"Kalkaji, Delhi",110019,gyms,5.0,29,0,1,0,0,,5,OPERATIONAL
Rehal's gym.(fitness beyond expectation),"Kalkaji, Delhi",110019,gyms,4.8,498,0,0,1,0,,6,OPERATIONAL
Zx Fitness Club,"Kalkaji, Delhi",110019,gyms,4.9,52,0,1,1,0,,5,OPERATIONAL
The Budget Shop,"Kalkaji, Delhi",110019,clothing stores,4.9,197,0,0,1,0,,4,OPERATIONAL
Kapoor Clothing Hub,"Kalkaji, Delhi",110019,clothing stores,4.8,151,0,0,1,0,,4,OPERATIONAL
New Bengal Vastra Bhandar,"Kalkaji, Delhi",110019,clothing stores,4.8,950,0,0,1,0,,4,OPERATIONAL
Export Haat,"Kalkaji, Delhi",110019,clothing stores,4.0,838,0,1,1,0,,4,OPERATIONAL
Clothing Empire Wale,"Kalkaji, Delhi",110019,clothing stores,5.0,91,0,0,1,0,,4,OPERATIONAL
Export Hut,"Kalkaji, Delhi",110019,clothing stores,3.8,2649,0,0,1,0,,4,OPERATIONAL
In Style,"Kalkaji, Delhi",110019,clothing stores,4.1,170,0,0,1,0,,4,OPERATIONAL
Go Colors - Kalkaji | Women's Bottom Wear,"Kalkaji, Delhi",110019,clothing stores,4.7,26,0,1,1,0,,6,OPERATIONAL
Romanfox Warehouse (Branded Shoes And Clothes in Retail),"Kalkaji, Delhi",110019,clothing stores,3.8,2260,0,1,1,0,,6,OPERATIONAL
Ahuja Vastra Bhandar,"Kalkaji, Delhi",110019,clothing stores,4.1,3172,0,1,1,0,,4,OPERATIONAL
Icon Sports Wear,"Kalkaji, Delhi",110019,clothing stores,3.2,1391,0,0,1,0,,5,OPERATIONAL
SHREE - She is Special,"Kalkaji, Delhi",110019,clothing stores,4.9,33,0,1,1,0,,7,OPERATIONAL
Kalka Boutique,"Kalkaji, Delhi",110019,clothing stores,4.2,42,0,0,1,0,,4,OPERATIONAL
Cantabil,"Kalkaji, Delhi",110019,clothing stores,4.9,1033,0,1,1,0,,5,OPERATIONAL
Kalkaji Market,"Kalkaji, Delhi",110019,clothing stores,4.2,4088,0,0,0,0,,3,OPERATIONAL
Looks collection,"Kalkaji, Delhi",110019,clothing stores,5.0,90,0,0,1,0,,4,OPERATIONAL
Lamode kalkaji,"Kalkaji, Delhi",110019,clothing stores,3.7,119,0,0,1,0,,4,OPERATIONAL
Babyhug Store Delhi Kalkaji,"Kalkaji, Delhi",110019,clothing stores,4.8,1238,0,1,1,0,,6,OPERATIONAL
Anoshk Boutique,"Kalkaji, Delhi",110019,clothing stores,4.9,42,0,0,1,0,,6,OPERATIONAL
Ahuja Garments,"Kalkaji, Delhi",110019,clothing stores,3.9,127,0,0,1,0,,4,OPERATIONAL
Singhal Super Store - Wholesale Grocery In Kalkaji - Grocery In Kalkaji Delhi,"Kalkaji, Delhi",110019,grocery stores,4.4,98,0,0,1,0,,11,OPERATIONAL
RAJMANDIR HYPERMARKET KALKA JI,"Kalkaji, Delhi",110019,grocery stores,4.0,1179,0,1,1,0,,8,OPERATIONAL
VALUE BAZAAR,"Kalkaji, Delhi",110019,grocery stores,4.1,294,0,0,1,0,,11,OPERATIONAL
Reliance SMART Bazaar,"Kalkaji, Delhi",110019,grocery stores,3.3,205,0,1,1,0,,14,OPERATIONAL
Grocery Store near me - Dhan Guru Nanak Store,"Kalkaji, Delhi",110019,grocery stores,4.0,215,0,0,1,0,,4,OPERATIONAL
Vishal Mega Mart,"Kalkaji, Delhi",110019,grocery stores,3.8,7030,0,1,1,0,,10,OPERATIONAL
Azaya Organics,"Kalkaji, Delhi",110019,grocery stores,4.9,350,0,1,1,0,,6,OPERATIONAL
Pooja Masala Store,"Kalkaji, Delhi",110019,grocery stores,4.3,1609,0,1,1,0,,12,OPERATIONAL
Mahajan Gift House - Toys | Sports | Gifts - Kalkaji,"Kalkaji, Delhi",110019,grocery stores,4.4,200,0,1,1,0,,12,OPERATIONAL
Ss super Store Kalkaji,"Kalkaji, Delhi",110019,grocery stores,5.0,4,0,0,1,0,,7,OPERATIONAL
Singhal mega store,"Kalkaji, Delhi",110019,grocery stores,5.0,22,0,0,1,0,,8,OPERATIONAL
C R Park Market No.1,"Kalkaji, Delhi",110019,grocery stores,4.2,16913,1,0,0,0,,3,OPERATIONAL
Fish Market Kalkaji,"Kalkaji, Delhi",110019,grocery stores,3.9,8064,0,0,0,0,,3,OPERATIONAL
Mini Central Market,"Kalkaji, Delhi",110019,grocery stores,4.0,510,0,0,1,0,,3,OPERATIONAL
Sabzi Mandi Govindpuri,"Kalkaji, Delhi",110019,grocery stores,3.8,2108,0,0,0,0,,7,OPERATIONAL
Janta Market,"Kalkaji, Delhi",110019,grocery stores,4.0,102,0,0,0,0,,3,OPERATIONAL
Kalka Store,"Kalkaji, Delhi",110019,grocery stores,4.6,17,0,0,1,0,,4,OPERATIONAL
New Shop,"Kalkaji, Delhi",110019,grocery stores,4.0,11,0,1,1,0,,6,OPERATIONAL
DHINGRA DEPARTMENTAL STORE,"Kalkaji, Delhi",110019,grocery stores,4.0,31,0,0,1,0,,6,OPERATIONAL
Electronics Mart - Kalkaji,"Kalkaji, Delhi",110019,electronics shops,4.7,652,0,1,1,0,,4,OPERATIONAL
ANAND ELECTRONIKS,"Kalkaji, Delhi",110019,electronics shops,4.7,2219,0,1,1,0,,7,OPERATIONAL
Lamba Electronics,"Kalkaji, Delhi",110019,electronics shops,4.1,338,0,0,1,0,,4,OPERATIONAL
VIJAY SALES - KALKAJI,"Kalkaji, Delhi",110019,electronics shops,4.3,5519,0,1,1,0,,5,OPERATIONAL
R.K.ELECTRONICS,"Kalkaji, Delhi",110019,electronics shops,3.6,72,0,0,1,0,,4,OPERATIONAL
Gulati Electric Co.,"Kalkaji, Delhi",110019,electronics shops,3.7,61,0,0,1,0,,6,OPERATIONAL
Narang Electric Centre,"Kalkaji, Delhi",110019,electronics shops,4.4,127,0,0,1,0,,3,OPERATIONAL
Samsung SmartPlaza - Anand Electronics,"Kalkaji, Delhi",110019,electronics shops,4.1,128,0,1,1,0,,5,OPERATIONAL
Thukral Time Centre Private Limited,"Kalkaji, Delhi",110019,electronics shops,4.2,91,0,1,1,0,,4,OPERATIONAL
Dass Electronics,"Kalkaji, Delhi",110019,electronics shops,4.2,13,0,1,1,0,,5,OPERATIONAL
LG Best Shop (Jeevanjee Refrigeration Engineers),"Kalkaji, Delhi",110019,electronics shops,4.6,387,0,1,1,0,,4,OPERATIONAL
Arora Home Collection,"Kalkaji, Delhi",110019,electronics shops,3.8,61,0,0,1,0,,4,OPERATIONAL
Saluja Enterprises,"Kalkaji, Delhi",110019,electronics shops,4.2,22,0,0,1,0,,5,OPERATIONAL
Chahat Electronics,"Kalkaji, Delhi",110019,electronics shops,3.6,17,0,0,0,0,,4,OPERATIONAL
Sachdeva Electronics,"Kalkaji, Delhi",110019,electronics shops,3.6,48,0,0,1,0,,4,OPERATIONAL
Shiv Trading Co.,"Kalkaji, Delhi",110019,electronics shops,4.5,34,0,1,1,0,,4,OPERATIONAL
VARNIKA ENTERPRISES,"Kalkaji, Delhi",110019,electronics shops,4.4,27,0,0,1,0,,4,OPERATIONAL
Sai Trading - Wholesaler Electricals Supply,"Kalkaji, Delhi",110019,electronics shops,3.0,22,0,1,1,0,,6,OPERATIONAL
Ahuja Electronics,"Kalkaji, Delhi",110019,electronics shops,5.0,7,0,0,1,0,,4,OPERATIONAL
YASHIKA ENTERPRISES,"Kalkaji, Delhi",110019,electronics shops,4.1,230,0,0,1,0,,4,OPERATIONAL
Arogya Clinic,"Kalkaji, Delhi",110019,clinics,4.9,138,0,0,1,0,,4,OPERATIONAL
Kalkaji Wellness Polyclinic,"Kalkaji, Delhi",110019,clinics,4.9,11,0,1,1,0,,7,OPERATIONAL
Dr Dolkar Clinic Kalkaji,"Kalkaji, Delhi",110019,clinics,4.7,184,0,0,1,0,,5,OPERATIONAL
Dr Rajesh Ganesh Parthsarthi,"Kalkaji, Delhi",110019,clinics,4.8,207,0,1,1,0,,11,OPERATIONAL
Pooja Dental Clinic,"Kalkaji, Delhi",110019,clinics,4.9,1184,0,0,1,0,,5,OPERATIONAL
Dr Jagmohan Singh,"Kalkaji, Delhi",110019,clinics,4.5,183,0,0,0,0,,4,OPERATIONAL
Arogya Clinic & Panchkarma Centre,"Kalkaji, Delhi",110019,clinics,4.9,44,0,1,1,0,,3,OPERATIONAL
Dr. Madhusudan - Best sexologist in delhi/india,"Kalkaji, Delhi",110019,clinics,4.8,369,0,1,1,0,,7,OPERATIONAL
"Dr Anirban Biswas clinic, best diabetologist in Delhi","Kalkaji, Delhi",110019,clinics,4.7,449,0,1,1,0,,8,OPERATIONAL
"Clove Dental Clinic in Kalkaji, New Delhi","Kalkaji, Delhi",110019,clinics,4.8,1008,0,1,1,0,,7,OPERATIONAL
Health Vibe Clinic,"Kalkaji, Delhi",110019,clinics,5.0,5,0,1,1,0,,4,OPERATIONAL
THE HARMONY CLINIC,"Kalkaji, Delhi",110019,clinics,5.0,32,0,0,1,0,,4,OPERATIONAL
Dr. Divya,"Kalkaji, Delhi",110019,clinics,4.7,188,0,0,1,0,,6,OPERATIONAL
Kumar Klinik,"Kalkaji, Delhi",110019,clinics,4.4,143,0,1,1,0,,5,OPERATIONAL
Clinic Health,"Kalkaji, Delhi",110019,clinics,4.2,6,0,0,1,0,,4,OPERATIONAL
Dr. Dhwani Mago - MyGynae Clinic,"Kalkaji, Delhi",110019,clinics,4.9,246,0,1,1,0,,4,OPERATIONAL
RG Clinic,"Kalkaji, Delhi",110019,clinics,5.0,1,0,0,1,0,,4,OPERATIONAL
Top Notch Dental Clinic,"Kalkaji, Delhi",110019,clinics,4.9,135,0,1,1,0,,7,OPERATIONAL
Khandelwal Clinic,"Kalkaji, Delhi",110019,clinics,4.3,59,0,1,1,0,,6,OPERATIONAL
Biswas Heart And Mind clinic,"Kalkaji, Delhi",110019,clinics,4.7,121,0,1,1,0,,6,OPERATIONAL
KANDY'S PASTRY PARLOUR,"Kalkaji, Delhi",110019,bakeries,4.2,1550,0,1,1,1,2.0,6,OPERATIONAL
Creme N Crisp,"Kalkaji, Delhi",110019,bakeries,4.1,464,0,1,1,1,2.0,13,OPERATIONAL
Dough & Cream,"Kalkaji, Delhi",110019,bakeries,4.7,615,0,0,0,0,,6,OPERATIONAL
"CAKE ‘O’ CLOCKS - KALKA JI BEST BAKERY, DESIGNER CAKE SHOP WITH FREE HOME DELIVERY & DISCOUNT ON STORE PICKUP","Kalkaji, Delhi",110019,bakeries,4.5,65,0,1,1,0,,11,OPERATIONAL
Bakingo,"Kalkaji, Delhi",110019,bakeries,4.4,241,0,1,1,1,2.0,6,OPERATIONAL
Ahuja Bakery Cake & Pastries and Patties,"Kalkaji, Delhi",110019,bakeries,3.8,196,0,0,1,1,2.0,6,OPERATIONAL
The Samar Bakers,"Kalkaji, Delhi",110019,bakeries,4.8,16,0,0,1,0,,6,OPERATIONAL
Multan Biscuit Bakery,"Kalkaji, Delhi",110019,bakeries,4.4,123,0,0,1,0,,6,OPERATIONAL
Open Oven Bakehouse,"Kalkaji, Delhi",110048,bakeries,4.3,937,0,0,1,1,2.0,6,OPERATIONAL
Namkeen Corner & Bakery,"Kalkaji, Delhi",110019,bakeries,4.2,329,0,0,1,0,,7,OPERATIONAL
Morning Cake Palace,"Kalkaji, Delhi",110019,bakeries,4.6,67,0,0,1,0,,6,OPERATIONAL
UPHAAR BAKERS,"Kalkaji, Delhi",110019,bakeries,3.9,36,0,0,1,0,,6,OPERATIONAL
New Cake Plaza,"Kalkaji, Delhi",110019,bakeries,3.9,48,0,0,0,0,,9,OPERATIONAL
Frais du Four,"Kalkaji, Delhi",110019,bakeries,4.8,92,0,1,0,0,,18,OPERATIONAL
Hari Kirpa Bakers,"Kalkaji, Delhi",110019,bakeries,4.4,12,0,0,1,0,,6,OPERATIONAL
Defence Bakery SINCE 1962 GK2 MBlock,"Kalkaji, Delhi",110048,bakeries,4.3,406,0,1,1,1,2.0,7,OPERATIONAL
Xotic bakes,"Kalkaji, Delhi",110019,bakeries,5.0,46,0,1,1,0,,6,OPERATIONAL
Monginis Cake Shop,"Kalkaji, Delhi",110019,bakeries,4.4,135,0,1,1,1,2.0,13,OPERATIONAL
Apollo Pharmacy Kalkaji JEE,"Kalkaji, Delhi",110019,pharmacies,3.8,84,0,1,1,0,,8,OPERATIONAL
Bareja Sons Chemist (Pharmacy),"Kalkaji, Delhi",110019,pharmacies,4.1,127,0,0,1,0,,5,OPERATIONAL
Apollo Pharmacy Kalkaji K Block,"Kalkaji, Delhi",110019,pharmacies,4.1,86,0,1,1,0,,8,OPERATIONAL
One Bharat Pharmacy - Kalkaji,"Kalkaji, Delhi",110019,pharmacies,4.9,53,0,1,1,0,,6,OPERATIONAL
Phar-Mor Chemist,"Kalkaji, Delhi",110019,pharmacies,4.7,22,0,0,1,0,,5,OPERATIONAL
Kalka chemist,"Kalkaji, Delhi",110019,pharmacies,4.5,12,0,0,1,0,,7,OPERATIONAL
Pharmville Pharmacy Kalkaji New Delhi,"Kalkaji, Delhi",110019,pharmacies,3.5,16,0,1,1,0,,5,OPERATIONAL
Sanjivani Pharmacy,"Kalkaji, Delhi",110019,pharmacies,4.7,40,0,0,1,0,,5,OPERATIONAL
AASA PHARMACY,"Kalkaji, Delhi",110019,pharmacies,4.8,10,0,1,1,0,,5,OPERATIONAL
Verma Chemist,"Kalkaji, Delhi",110019,pharmacies,4.9,21,0,0,1,0,,5,OPERATIONAL
OM SAI CURE PHARMACY,"Kalkaji, Delhi",110019,pharmacies,5.0,16,0,0,1,0,,6,OPERATIONAL
Sharma Medicos (Pharmacy),"Kalkaji, Delhi",110019,pharmacies,5.0,17,0,0,1,0,,6,OPERATIONAL
Nasa Chemist,"Kalkaji, Delhi",110019,pharmacies,4.0,24,0,0,1,0,,6,OPERATIONAL
Rathi Medicos,"Kalkaji, Delhi",110019,pharmacies,5.0,29,0,0,1,0,,5,OPERATIONAL
Family Chemist,"Kalkaji, Delhi",110019,pharmacies,4.6,14,0,0,1,0,,8,OPERATIONAL
Biogreen Chemist & Cosmetics,"Kalkaji, Delhi",110019,pharmacies,4.8,41,0,0,1,0,,5,OPERATIONAL
Jawa Medicos,"Kalkaji, Delhi",110019,pharmacies,4.6,18,0,0,1,0,,6,OPERATIONAL
Apollo Pharmacy Kalkaji H Block,"Kalkaji, Delhi",110019,pharmacies,3.9,11,0,1,1,0,,5,OPERATIONAL
Gurkirpa Pharmacy,"Kalkaji, Delhi",110019,pharmacies,4.0,4,0,0,1,0,,5,OPERATIONAL
BRAHMASTRA PHARMACY,"Kalkaji, Delhi",110019,pharmacies,4.6,21,0,1,1,0,,8,OPERATIONAL
Kalka Tuition Centre,"Kalkaji, Delhi",110019,tutoring centers,5.0,173,0,0,1,0,,3,OPERATIONAL
Education Hub,"Kalkaji, Delhi",110019,tutoring centers,4.9,247,0,0,1,0,,3,OPERATIONAL
Toppers Cos Academy Pvt Ltd,"Kalkaji, Delhi",110019,tutoring centers,4.9,312,0,1,1,0,,7,OPERATIONAL
ACE Home Tutor,"Kalkaji, Delhi",110019,tutoring centers,4.8,66,0,1,1,0,,3,OPERATIONAL
Excellent tuition centre by Amandeep mam,"Kalkaji, Delhi",110019,tutoring centers,4.9,48,0,0,1,0,,3,OPERATIONAL
Kalkaji tuitions,"Kalkaji, Delhi",110019,tutoring centers,4.9,17,0,0,1,0,,2,OPERATIONAL
Ranveer Sir Maths,"Kalkaji, Delhi",110019,tutoring centers,5.0,118,0,1,1,0,,4,OPERATIONAL
NES ACADEMY Home tutors South Delhi,"Kalkaji, Delhi",110019,tutoring centers,4.9,249,0,0,1,0,,3,OPERATIONAL
