name,area,pincode,category_searched,rating,review_count,review_outlier,has_website,has_phone,has_price_info,price_level_clean,num_types,business_status,website_propensity_score
"Geetanjali Salon - DLF Capital Greens, Moti Nagar","Moti Nagar, Delhi",110015.0,salons,4.7,636.0,0,1,1,0,0.0,12,OPERATIONAL,0.8040331471081716
Blushberry Nextlevel Salon,"Moti Nagar, Delhi",110015.0,salons,4.9,213.0,0,1,1,0,0.0,8,OPERATIONAL,0.709257386557832
Galaxy Unisex Salon ®,"Moti Nagar, Delhi",110015.0,salons,4.8,456.0,0,0,1,0,0.0,4,OPERATIONAL,0.5631084639077898
AMEEROS SALON,"Moti Nagar, Delhi",110015.0,salons,4.8,116.0,0,1,1,0,0.0,4,OPERATIONAL,0.46091314299591507
ElegancE Luxury Unisex Salon,"Moti Nagar, Delhi",110015.0,salons,4.3,698.0,0,0,1,0,0.0,4,OPERATIONAL,0.6034433596487175
Beyond_thesalon,"Moti Nagar, Delhi",110015.0,salons,4.8,200.0,0,0,1,0,0.0,4,OPERATIONAL,0.5374197796451826
Elysian luxury unisex salon,"Moti Nagar, Delhi",110015.0,salons,4.8,65.0,0,0,1,0,0.0,4,OPERATIONAL,0.4042234467930945
The Beauty Palace,"Moti Nagar, Delhi",110015.0,salons,4.8,150.0,0,0,1,0,0.0,4,OPERATIONAL,0.45802859678662816
Aashvi unisex & Makeover,"Moti Nagar, Delhi",110015.0,salons,4.9,50.0,0,0,0,0,0.0,5,OPERATIONAL,0.40068626720623873
Ashes And Blond Unisex Salon - Makeover And Nail Art and hair colour In Moti Nagar,"Moti Nagar, Delhi",110015.0,salons,4.8,5.0,0,1,1,0,0.0,4,OPERATIONAL,0.36639566493691167
New Affinity Salon,"Moti Nagar, Delhi",110015.0,salons,4.3,60.0,0,0,1,0,0.0,6,OPERATIONAL,0.3713072820599241
MAESTRO SALON IN NEW MOTI NAGAR,"Moti Nagar, Delhi",110015.0,salons,4.0,135.0,0,0,1,0,0.0,5,OPERATIONAL,0.32017708707367937
Attraction Salon,"Moti Nagar, Delhi",110015.0,salons,4.5,51.0,0,0,1,0,0.0,5,OPERATIONAL,0.3977646210163218
Flawless Unisex Salon,"Moti Nagar, Delhi",110015.0,salons,5.0,16.0,0,0,0,0,0.0,4,OPERATIONAL,0.34839088104993476
Arash Beauty Studio and Wellness Zone(only for ladies),"Moti Nagar, Delhi",110015.0,salons,4.8,31.0,0,0,1,0,0.0,4,OPERATIONAL,0.3825249926385616
BM Studio & Academy,"Moti Nagar, Delhi",110015.0,salons,5.0,16.0,0,0,0,0,0.0,4,OPERATIONAL,0.34839088104993476
Dinky Arya The Makeup Studio (Luxury salon),"Moti Nagar, Delhi",110015.0,salons,4.3,12.0,0,0,1,0,0.0,4,OPERATIONAL,0.338895515165074
Love Unisex Salon,"Moti Nagar, Delhi",110015.0,salons,4.4,72.0,0,0,1,0,0.0,4,OPERATIONAL,0.3832331665892122
Hair and Makeup World,"Moti Nagar, Delhi",110015.0,salons,4.7,26.0,0,1,1,0,0.0,3,OPERATIONAL,0.4070843524971278
She Make up Studio,"Moti Nagar, Delhi",110015.0,salons,4.3,22.0,0,0,1,0,0.0,4,OPERATIONAL,0.34596797581430827
"Cult Gym Moti Nagar | Best Gym in Moti Nagar, Delhi","Moti Nagar, Delhi",110015.0,gyms,4.5,262.0,0,1,1,0,0.0,13,OPERATIONAL,0.7403989932320542
Muscle Maratha Fitness | Biggest Gym in Moti Nagar,"Moti Nagar, Delhi",110015.0,gyms,5.0,45.0,0,0,0,0,0.0,6,OPERATIONAL,0.38195775997873244
Trainers Fitness Academy,"Moti Nagar, Delhi",110015.0,gyms,5.0,96.0,0,1,1,0,0.0,6,OPERATIONAL,0.41367505097469803
VFIT Unisex Gym & Crossfit,"Moti Nagar, Delhi",110015.0,gyms,4.9,179.0,0,0,1,0,0.0,11,OPERATIONAL,0.5659094648349869
"24Hs FITNESS, Kirti Nagar","Moti Nagar, Delhi",110015.0,gyms,4.6,287.0,0,1,1,0,0.0,5,OPERATIONAL,0.5232795463860841
"X"" Caliber Gym","Moti Nagar, Delhi",110015.0,gyms,4.8,213.0,0,1,1,0,0.0,5,OPERATIONAL,0.46531594227617706
A.S fitness gym,"Moti Nagar, Delhi",110015.0,gyms,5.0,2.0,0,0,0,0,0.0,5,OPERATIONAL,0.2862298709044929
"Redox- Gym, Aerobics & Zumba Studio","Moti Nagar, Delhi",110015.0,gyms,4.3,91.0,0,0,1,0,0.0,5,OPERATIONAL,0.35773049560477355
Spartan Gym & Spa,"Moti Nagar, Delhi",110015.0,gyms,4.4,110.0,0,0,1,0,0.0,5,OPERATIONAL,0.37942560864852526
The Gym health planet,"Moti Nagar, Delhi",110015.0,gyms,3.9,124.0,0,1,1,0,0.0,5,OPERATIONAL,0.36437340702582344
Anytime Fitness,"Moti Nagar, Delhi",110015.0,gyms,4.0,324.0,0,1,1,0,0.0,6,OPERATIONAL,0.5161801367332068
THE WARRIOR FITNESS,"Moti Nagar, Delhi",110015.0,gyms,4.2,19.0,0,0,1,0,0.0,5,OPERATIONAL,0.2830559541402011
Iron culture gym,"Moti Nagar, Delhi",110015.0,gyms,4.9,457.0,0,0,1,0,0.0,5,OPERATIONAL,0.4937640595646144
Fitness21Gym,"Moti Nagar, Delhi",110015.0,gyms,5.0,19.0,0,0,1,0,0.0,6,OPERATIONAL,0.33257516091308303
Arya Fitness World,"Moti Nagar, Delhi",110015.0,gyms,4.8,60.0,0,0,1,0,0.0,5,OPERATIONAL,0.3695606496635753
Fat 2 Fit Fitness Club,"Moti Nagar, Delhi",110015.0,gyms,4.8,42.0,0,1,1,0,0.0,5,OPERATIONAL,0.3653631871400056
"UFC GYM, Punjabi Bagh","Moti Nagar, Delhi",110026.0,gyms,4.6,573.0,0,1,1,0,0.0,5,OPERATIONAL,0.6007501081304872
Kia Fitness,"Moti Nagar, Delhi",110021.0,gyms,5.0,104.0,0,1,1,0,0.0,5,OPERATIONAL,0.3896479972328522
Fitness Paradise,"Moti Nagar, Delhi",110015.0,gyms,4.4,105.0,0,0,1,0,0.0,5,OPERATIONAL,0.3670263470742292
Nmbc health club,"Moti Nagar, Delhi",110023.0,gyms,4.2,368.0,0,0,1,0,0.0,5,OPERATIONAL,0.4987676577727756
Urban Attire,"Moti Nagar, Delhi",110015.0,clothing stores,5.0,119.0,0,1,1,0,0.0,4,OPERATIONAL,0.47441690384106106
Modesty,"Moti Nagar, Delhi",110015.0,clothing stores,4.2,83.0,0,0,1,0,0.0,4,OPERATIONAL,0.38690313534107934
"Kiyan Fashionista - Ladies Designer Suits , Cord Sets and Indo Western Dress in Moti Nagar","Moti Nagar, Delhi",110015.0,clothing stores,4.5,61.0,0,1,1,0,0.0,4,OPERATIONAL,0.41005837889453284
Go Colors Store -DLF Moti Nagar 3266,"Moti Nagar, Delhi",110015.0,clothing stores,5.0,3.0,0,1,1,0,0.0,6,OPERATIONAL,0.3504436894512073
Sunil Cloth Emporium,"Moti Nagar, Delhi",110015.0,clothing stores,4.5,24.0,0,0,1,0,0.0,5,OPERATIONAL,0.36787674395680836
Tushita Clothing Company Moti Nagar,"Moti Nagar, Delhi",110015.0,clothing stores,4.8,471.0,0,0,1,0,0.0,4,OPERATIONAL,0.6025337481864165
Sale Point- House of Kurtis,"Moti Nagar, Delhi",110015.0,clothing stores,4.9,22.0,0,0,1,0,0.0,5,OPERATIONAL,0.3758010166750324
Ladies Junction,"Moti Nagar, Delhi",110015.0,clothing stores,4.3,28.0,0,0,1,0,0.0,4,OPERATIONAL,0.3367358721122283
Raj Exclusive - Raj Di Hatti,"Moti Nagar, Delhi",110015.0,clothing stores,3.6,48.0,0,0,1,0,0.0,5,OPERATIONAL,0.2789859675642979
Chopra Hosiery,"Moti Nagar, Delhi",110015.0,clothing stores,3.7,72.0,0,0,1,0,0.0,4,OPERATIONAL,0.28966918906352357
CANTABIL,"Moti Nagar, Delhi",110015.0,clothing stores,4.9,82.0,0,1,1,0,0.0,3,OPERATIONAL,0.4594347394280579
BrandMeUp,"Moti Nagar, Delhi",110015.0,clothing stores,4.4,342.0,0,1,1,0,0.0,3,OPERATIONAL,0.6109280690028224
Sudershan Cloth House,"Moti Nagar, Delhi",110021.0,clothing stores,5.0,175.0,0,0,1,0,0.0,4,OPERATIONAL,0.46493143358272043
BAOMEE- WHOLESALER AND IMPORTERS,"Moti Nagar, Delhi",110015.0,clothing stores,4.6,129.0,0,1,1,0,0.0,3,OPERATIONAL,0.48619148470279716
Fashion Inn,"Moti Nagar, Delhi",110015.0,clothing stores,4.2,5.0,0,0,1,0,0.0,4,OPERATIONAL,0.30597311732434596
Trendee,"Moti Nagar, Delhi",110015.0,clothing stores,3.7,25.0,0,0,1,0,0.0,5,OPERATIONAL,0.2848008995269639
Ruchi Kaj Button Overlock Shop,"Moti Nagar, Delhi",110015.0,clothing stores,5.0,38.0,0,0,1,0,0.0,4,OPERATIONAL,0.4078032863865916
Epicah Mall & Business Centre - Mall in West Delhi,"Moti Nagar, Delhi",110015.0,clothing stores,4.2,661.0,0,1,1,0,0.0,3,OPERATIONAL,0.5899385048678271
Dashmesh Clothing,"Moti Nagar, Delhi",110015.0,clothing stores,3.0,5.0,0,0,1,0,0.0,4,OPERATIONAL,0.2345509962750306
Grover Boot House (Since 1958),"Moti Nagar, Delhi",110015.0,clothing stores,4.9,66.0,0,0,1,0,0.0,5,OPERATIONAL,0.4350378548550013
Dayal-United,"Moti Nagar, Delhi",110015.0,grocery stores,4.4,653.0,0,1,1,0,0.0,6,OPERATIONAL,0.5945894446378197
"Baniya Ki Dukan , Moti Nagar","Moti Nagar, Delhi",110015.0,grocery stores,4.1,503.0,0,1,1,0,0.0,7,OPERATIONAL,0.5790015112123202
Sadana Agencies,"Moti Nagar, Delhi",110015.0,grocery stores,4.3,53.0,0,0,1,0,0.0,7,OPERATIONAL,0.43901537979886407
Kailash Departmental Store,"Moti Nagar, Delhi",110015.0,grocery stores,4.4,375.0,0,0,1,0,0.0,7,OPERATIONAL,0.6668848193256314
Epicah Mall & Business Centre - Mall in West Delhi,"Moti Nagar, Delhi",110015.0,grocery stores,4.2,661.0,0,1,1,0,0.0,3,OPERATIONAL,0.4808041175871357
Mukand Store,"Moti Nagar, Delhi",110015.0,grocery stores,4.7,34.0,0,1,1,0,0.0,6,OPERATIONAL,0.39201486358569226
South Moti Bagh Market,"Moti Nagar, Delhi",110021.0,grocery stores,4.1,3711.0,0,0,0,0,0.0,3,OPERATIONAL,0.43919556814299604
D Mart,"Moti Nagar, Delhi",110015.0,grocery stores,4.4,71.0,0,1,1,0,0.0,6,OPERATIONAL,0.38670467493891664
Shanti Store,"Moti Nagar, Delhi",110015.0,grocery stores,3.8,28.0,0,0,1,0,0.0,6,OPERATIONAL,0.2632577734818785
Ishar Dass And Sons,"Moti Nagar, Delhi",110015.0,grocery stores,4.7,46.0,0,0,1,0,0.0,8,OPERATIONAL,0.4798336872128284
Apna Department Store,"Moti Nagar, Delhi",110015.0,grocery stores,4.0,63.0,0,0,1,0,0.0,4,OPERATIONAL,0.27275805117294766
Patanjali Mega Store,"Moti Nagar, Delhi",110015.0,grocery stores,4.3,130.0,0,1,1,0,0.0,10,OPERATIONAL,0.5688851060744397
DDA Market,"Moti Nagar, Delhi",110015.0,grocery stores,3.8,33.0,0,0,0,0,0.0,3,OPERATIONAL,0.2430429935824522
Ram Confectioners,"Moti Nagar, Delhi",110015.0,grocery stores,4.2,127.0,0,0,1,0,0.0,6,OPERATIONAL,0.3833546982176855
Livsmart -Stationary Birthday Return Gift Wholesaler,"Moti Nagar, Delhi",110015.0,grocery stores,4.9,248.0,0,1,1,0,0.0,7,OPERATIONAL,0.7022052337723785
More Supermarket - Hari Nagar,"Moti Nagar, Delhi",110064.0,grocery stores,4.0,1131.0,0,1,1,0,0.0,9,OPERATIONAL,0.6098175364027519
Taneja General Store,"Moti Nagar, Delhi",110015.0,grocery stores,4.6,18.0,0,0,1,0,0.0,7,OPERATIONAL,0.3495784458586077
Brothers Shop(SINDHI MOTI NAGAR),"Moti Nagar, Delhi",110015.0,grocery stores,3.0,4.0,0,0,1,0,0.0,6,OPERATIONAL,0.26071484965637703
Kumar Traders,"Moti Nagar, Delhi",110015.0,grocery stores,4.4,9.0,0,0,1,0,0.0,6,OPERATIONAL,0.28991918152652674
Amul Store,"Moti Nagar, Delhi",110023.0,grocery stores,4.2,61.0,0,1,1,0,0.0,7,OPERATIONAL,0.4489302373838794
Ankit Electronics,"Moti Nagar, Delhi",110015.0,electronics shops,4.8,374.0,0,1,1,0,0.0,4,OPERATIONAL,0.6048708134299945
Guru Ji Electronics,"Moti Nagar, Delhi",110015.0,electronics shops,4.3,218.0,0,0,1,0,0.0,8,OPERATIONAL,0.6193293577059303
SABHARWAL ELECTRONICS,"Moti Nagar, Delhi",110015.0,electronics shops,3.0,205.0,0,0,1,0,0.0,5,OPERATIONAL,0.35891997314541785
"Chawla Electronics - Laptop Mobile Accessories,OEM Led tv Laptops Sales Repair In Moti Nagar","Moti Nagar, Delhi",110015.0,electronics shops,4.9,58.0,0,1,1,0,0.0,4,OPERATIONAL,0.4205335338387252
Ashoka Electricals,"Moti Nagar, Delhi",110015.0,electronics shops,4.3,52.0,0,1,1,0,0.0,4,OPERATIONAL,0.36927451271323053
Aircon Electronics,"Moti Nagar, Delhi",110015.0,electronics shops,3.9,38.0,0,0,1,0,0.0,4,OPERATIONAL,0.26590495283030124
Havells Authorised Retailers - M/S Deepsun Electricals,"Moti Nagar, Delhi",110015.0,electronics shops,4.2,33.0,0,1,1,0,0.0,4,OPERATIONAL,0.35565594060088956
Aryan Electronics,"Moti Nagar, Delhi",110015.0,electronics shops,3.8,5.0,0,0,1,0,0.0,4,OPERATIONAL,0.20857661585512605
Croma - Epicah Mall (Moti Nagar),"Moti Nagar, Delhi",110015.0,electronics shops,4.7,1559.0,0,1,1,0,0.0,5,OPERATIONAL,0.7285361874079314
PULSE CLINIC(Dr SHANKAR GUPTA BEST SURGEON )AND DR NEHA Best physician and diabetologist),"Moti Nagar, Delhi",110015.0,clinics,4.9,129.0,0,1,1,0,0.0,5,OPERATIONAL,0.585232550954889
v care super speciality clinics,"Moti Nagar, Delhi",110015.0,clinics,5.0,22.0,0,0,0,0,0.0,4,OPERATIONAL,0.34140309723190704
New Medical Centre,"Moti Nagar, Delhi",110015.0,clinics,4.3,312.0,0,1,0,0,0.0,7,OPERATIONAL,0.8029622494257851
Dr Akshay Midha Multi Speciality Dental Clinic,"Moti Nagar, Delhi",110015.0,clinics,4.3,66.0,0,0,1,0,0.0,5,OPERATIONAL,0.44615761257750564
"Apollo Cradle & Children's Hospital in Moti Nagar, New Delhi","Moti Nagar, Delhi",110015.0,clinics,4.8,7158.0,0,1,1,0,0.0,7,OPERATIONAL,0.8651271632766983
Dr Rahul kumar B2 Medical Centre,"Moti Nagar, Delhi",110015.0,clinics,5.0,8.0,0,0,1,0,0.0,4,OPERATIONAL,0.32271047029211647
Dr. Gulati's Clinic,"Moti Nagar, Delhi",110015.0,clinics,4.1,9.0,0,0,0,0,0.0,4,OPERATIONAL,0.2689882292502075
Acharya Shree Bhikshu Hospital,"Moti Nagar, Delhi",110015.0,clinics,3.5,533.0,0,1,1,0,0.0,6,OPERATIONAL,0.7015044363987083
Allergy & Asthma Clinic,"Moti Nagar, Delhi",110015.0,clinics,4.9,15.0,0,0,1,0,0.0,4,OPERATIONAL,0.36254972022652576
Arora's Homeo Clinic - Homeopathic Clinic,"Moti Nagar, Delhi",110015.0,clinics,4.9,335.0,0,1,1,0,0.0,9,OPERATIONAL,0.8275763652601966
Yadav Medical Clinic,"Moti Nagar, Delhi",110021.0,clinics,4.5,53.0,0,0,0,0,0.0,4,OPERATIONAL,0.418007168160257
Kalra Hospitals,"Moti Nagar, Delhi",110015.0,clinics,4.4,2699.0,0,1,1,0,0.0,7,OPERATIONAL,0.8629344280192637
Dr Lal PathLabs - Patient Service Centre,"Moti Nagar, Delhi",110015.0,clinics,4.8,28.0,0,1,1,0,0.0,4,OPERATIONAL,0.39805011692763326
Dr. Seema Bhasin - Best Obstetrician Gynecologist in New Delhi,"Moti Nagar, Delhi",110015.0,clinics,5.0,7.0,0,1,1,0,0.0,6,OPERATIONAL,0.3980433320091447
Sunshine Skin & Hair Clinic by Dr. Namrata Ghai,"Moti Nagar, Delhi",110015.0,clinics,4.6,141.0,0,1,1,0,0.0,6,OPERATIONAL,0.6193007518009345
Patanjali Mega Store,"Moti Nagar, Delhi",110015.0,clinics,4.3,130.0,0,1,1,0,0.0,10,OPERATIONAL,0.7277984806929093
Dental Care,"Moti Nagar, Delhi",110015.0,clinics,5.0,1.0,0,0,1,0,0.0,5,OPERATIONAL,0.325509106491066
Dr. Ritika Nagpal Online Clinic,"Moti Nagar, Delhi",110015.0,clinics,5.0,16.0,0,0,0,0,0.0,9,OPERATIONAL,0.4392802716812028
Ishar Dass And Sons,"Moti Nagar, Delhi",110015.0,clinics,4.7,46.0,0,0,1,0,0.0,8,OPERATIONAL,0.5774635073420761
KUMAR PASTRY SHOP,"Moti Nagar, Delhi",110015.0,bakeries,4.1,1077.0,0,1,1,1,2.0,6,OPERATIONAL,0.5562303181095164
Best Cakes-The House of cakes & Bouquets,"Moti Nagar, Delhi",110015.0,bakeries,4.3,256.0,0,1,1,0,0.0,15,OPERATIONAL,0.7209151687986715
Bakers Island,"Moti Nagar, Delhi",110015.0,bakeries,4.1,322.0,0,0,1,0,0.0,6,OPERATIONAL,0.5027935805168023
Bake Zone,"Moti Nagar, Delhi",110015.0,bakeries,4.6,75.0,0,0,1,0,0.0,6,OPERATIONAL,0.42426023582450906
Cakes Dot Com,"Moti Nagar, Delhi",110015.0,bakeries,4.0,94.0,0,0,0,1,2.0,6,OPERATIONAL,0.45024668385482336
Giore Bakehouse,"Moti Nagar, Delhi",110015.0,bakeries,5.0,12.0,0,0,0,0,0.0,6,OPERATIONAL,0.3262534256968877
Star Cake & Pastry,"Moti Nagar, Delhi",110015.0,bakeries,4.8,4.0,0,0,1,0,0.0,9,OPERATIONAL,0.39758125472627254
New Amit Bakery,"Moti Nagar, Delhi",110015.0,bakeries,4.1,58.0,0,0,1,0,0.0,6,OPERATIONAL,0.34139683584563413
Dayal Bakers and Confectioners,"Moti Nagar, Delhi",110015.0,bakeries,4.3,223.0,0,1,1,0,0.0,13,OPERATIONAL,0.7153282526285791
Mum cafe & bakery,"Moti Nagar, Delhi",110021.0,bakeries,4.6,101.0,0,0,1,0,0.0,6,OPERATIONAL,0.43712806910512086
Bakeology By Mehak Arora | Best Home Bakery For Customised Cakes in Delhi,"Moti Nagar, Delhi",110015.0,bakeries,4.9,18.0,0,0,1,0,0.0,6,OPERATIONAL,0.3450340578611865
Shahjee's Bakery and Confectionery,"Moti Nagar, Delhi",110015.0,bakeries,4.4,888.0,0,0,1,1,2.0,6,OPERATIONAL,0.5769064245518061
Cake's Sake,"Moti Nagar, Delhi",110015.0,bakeries,5.0,4.0,0,0,1,0,0.0,9,OPERATIONAL,0.41141416812145887
DC Bakery & Sweets,"Moti Nagar, Delhi",110021.0,bakeries,5.0,57.0,0,0,0,0,0.0,6,OPERATIONAL,0.4160660685305164
Soni Bakers,"Moti Nagar, Delhi",110027.0,bakeries,4.0,1351.0,0,1,1,1,2.0,8,OPERATIONAL,0.5799655272326681
NIK BAKER'S,"Moti Nagar, Delhi",110026.0,bakeries,4.4,2151.0,0,1,1,1,3.0,8,OPERATIONAL,0.6909000236469246
Madaan Bakers & Confectioners,"Moti Nagar, Delhi",110015.0,bakeries,4.1,9.0,0,0,1,0,0.0,6,OPERATIONAL,0.27180890658297957
Gagan Bakers,"Moti Nagar, Delhi",110015.0,bakeries,3.7,3.0,0,0,1,0,0.0,6,OPERATIONAL,0.23795608571649404
Bhatia Chemist,"Moti Nagar, Delhi",110015.0,pharmacies,4.1,45.0,0,0,1,0,0.0,5,OPERATIONAL,0.24848408125017873
Smile medicos,"Moti Nagar, Delhi",110015.0,pharmacies,4.9,92.0,0,0,1,0,0.0,5,OPERATIONAL,0.3952458086404594
Sachdeva Chemist,"Moti Nagar, Delhi",110015.0,pharmacies,5.0,3.0,0,0,1,0,0.0,5,OPERATIONAL,0.20340699668078147
SACHIN MEDICOS,"Moti Nagar, Delhi",110015.0,pharmacies,4.9,7.0,0,0,1,0,0.0,5,OPERATIONAL,0.22714911895434667
Jan Sewa Chemist,"Moti Nagar, Delhi",110015.0,pharmacies,4.3,6.0,0,1,1,0,0.0,5,OPERATIONAL,0.2124775532020179
Healthysphere Homoeopathic Pharmacy,"Moti Nagar, Delhi",110015.0,pharmacies,4.9,20.0,0,0,1,0,0.0,8,OPERATIONAL,0.39968061231317137
KATHURIA CHEMIST,"Moti Nagar, Delhi",110015.0,pharmacies,5.0,2.0,0,0,1,0,0.0,5,OPERATIONAL,0.19888329886365885
Friends Medicos,"Moti Nagar, Delhi",110015.0,pharmacies,5.0,3.0,0,0,1,0,0.0,7,OPERATIONAL,0.3349267387069224
Apollo Pharmacy Kirti Nagar,"Moti Nagar, Delhi",110015.0,pharmacies,3.7,70.0,0,1,1,0,0.0,8,OPERATIONAL,0.6789101431944758
Kapil Chemist,"Moti Nagar, Delhi",110015.0,pharmacies,4.0,6.0,0,0,1,0,0.0,5,OPERATIONAL,0.15509437505467355
Homeoved - Homeopathy & Ayurvedic Pharmacy | Homeopathy Pharmacy in Moti Nagar,"Moti Nagar, Delhi",110015.0,pharmacies,4.9,238.0,0,1,1,0,0.0,9,OPERATIONAL,0.6735894572627188
Kohli Medicos,"Moti Nagar, Delhi",110015.0,pharmacies,4.9,8.0,0,0,1,0,0.0,5,OPERATIONAL,0.22015850132790893
Durga Medical Store,"Moti Nagar, Delhi",110015.0,pharmacies,3.0,3.0,0,0,1,0,0.0,5,OPERATIONAL,0.14754643942394216
Pradhan Mantri Bhartiya Janaushadhi Kendra,"Moti Nagar, Delhi",110015.0,pharmacies,4.3,8.0,0,0,1,0,0.0,5,OPERATIONAL,0.19296779976735098
Aggarwal Medicos,"Moti Nagar, Delhi",110015.0,pharmacies,4.5,4.0,0,1,1,0,0.0,6,OPERATIONAL,0.2391805180279557
Midha+Care,"Moti Nagar, Delhi",110015.0,pharmacies,4.2,9.0,0,0,1,0,0.0,6,OPERATIONAL,0.18072636798936745
Medgroc Pharmacy,"Moti Nagar, Delhi",110015.0,pharmacies,4.0,8.0,0,0,1,0,0.0,5,OPERATIONAL,0.15563411210077654
Ashoka Medicine House,"Moti Nagar, Delhi",110021.0,pharmacies,4.3,9.0,0,0,1,0,0.0,5,OPERATIONAL,0.1919674634688031
Luthra Dawakhana,"Moti Nagar, Delhi",110015.0,pharmacies,3.9,16.0,0,0,1,0,0.0,5,OPERATIONAL,0.18332857779845432
Kumar Home Tutors,"Moti Nagar, Delhi",110015.0,tutoring centers,4.7,371.0,0,1,1,0,0.0,5,OPERATIONAL,0.7738327500036755
KRISHNA HOME TUTORS | Home Tuition,"Moti Nagar, Delhi",110015.0,tutoring centers,4.7,837.0,0,1,1,0,0.0,5,OPERATIONAL,0.7923096815650901
Learning centre,"Moti Nagar, Delhi",110015.0,tutoring centers,4.9,40.0,0,0,1,0,0.0,3,OPERATIONAL,0.48504513893533613
"Brilliant's Academy: Best Tution Center, Private Tutor, Tution upto class 10th, cbse Exam tution, tution, tutor","Moti Nagar, Delhi",110015.0,tutoring centers,5.0,2.0,0,0,0,0,0.0,4,OPERATIONAL,0.44870494011114515
Abacus Champs Academy - Abacus classes in Moti Nagar Abacus classes in Kirti Nagar,"Moti Nagar, Delhi",110015.0,tutoring centers,5.0,548.0,0,1,1,0,0.0,3,OPERATIONAL,0.6724268155446961
Vishwas Academy by Mamta soorma,"Moti Nagar, Delhi",110015.0,tutoring centers,5.0,12.0,0,0,0,0,0.0,3,OPERATIONAL,0.42217695249729575
BrainiacGym - Abacus Classes in Delhi,"Moti Nagar, Delhi",110015.0,tutoring centers,4.9,462.0,0,1,1,0,0.0,3,OPERATIONAL,0.7123455025536519
"Skylight Institute of Advanced studies- coaching and abacus classes - Abacus Champs Academy, moti nagar","Moti Nagar, Delhi",110015.0,tutoring centers,4.9,18.0,0,0,1,0,0.0,3,OPERATIONAL,0.4291696362920025
German Classes by Paridhi,"Moti Nagar, Delhi",110015.0,tutoring centers,5.0,31.0,0,0,1,0,0.0,3,OPERATIONAL,0.4876838528215388
STUDY ABACUS & VEDIC MATHS,"Moti Nagar, Delhi",110015.0,tutoring centers,5.0,3.0,0,1,1,0,0.0,3,OPERATIONAL,0.43249410741708666
"Wabs Talk - Awarded Best English, Top Public Speaking, Personality Development Training Classes in Delhi","Moti Nagar, Delhi",110015.0,tutoring centers,4.8,1847.0,0,1,1,0,0.0,3,OPERATIONAL,0.741858175197463
I K HOME TUTOR,"Moti Nagar, Delhi",110008.0,tutoring centers,5.0,47.0,0,1,1,0,0.0,4,OPERATIONAL,0.5580058070668588
Shiksha Pathh,"Moti Nagar, Delhi",110015.0,tutoring centers,5.0,1.0,0,0,1,0,0.0,3,OPERATIONAL,0.402471258581671
VEDA TUITION CENTRE,"Moti Nagar, Delhi",110021.0,tutoring centers,4.8,30.0,0,0,1,0,0.0,3,OPERATIONAL,0.5005261107577867
BEST TUTOR NOW,"Moti Nagar, Delhi",110009.0,tutoring centers,4.9,232.0,0,1,1,0,0.0,3,OPERATIONAL,0.6959416909540217
Home Tutors Academy,"Moti Nagar, Delhi",110033.0,tutoring centers,4.8,114.0,0,1,1,0,0.0,2,OPERATIONAL,0.6051293971323848
A 1 tution centre,"Moti Nagar, Delhi",110015.0,tutoring centers,5.0,1.0,0,0,1,0,0.0,3,OPERATIONAL,0.402471258581671
N Singh Tutors,"Moti Nagar, Delhi",110009.0,tutoring centers,5.0,88.0,0,0,1,0,0.0,2,OPERATIONAL,0.4852490804509252
The Furniture Park,"Moti Nagar, Delhi",110015.0,furniture stores,4.1,490.0,0,1,1,0,0.0,9,OPERATIONAL,0.6567274665050173
"Wooden Street - Furniture Shop/Store in Kirti Nagar, Delhi","Moti Nagar, Delhi",110015.0,furniture stores,4.4,564.0,0,1,1,0,0.0,9,OPERATIONAL,0.7531524158531164
IOTA Furniture Store,"Moti Nagar, Delhi",110015.0,furniture stores,4.6,601.0,0,1,1,0,0.0,6,OPERATIONAL,0.6703597393593475
Furniture Point,"Moti Nagar, Delhi",110015.0,furniture stores,4.3,231.0,0,1,1,0,0.0,6,OPERATIONAL,0.5576204372398965
Kirti Nagar furniture market,"Moti Nagar, Delhi",110015.0,furniture stores,4.2,460.0,0,0,0,0,0.0,6,OPERATIONAL,0.5589676148236447
IDUS Furniture Store,"Moti Nagar, Delhi",110015.0,furniture stores,4.4,761.0,0,1,1,0,0.0,6,OPERATIONAL,0.6556503408831756
Dreams Furnishings,"Moti Nagar, Delhi",110015.0,furniture stores,4.0,326.0,0,0,1,0,0.0,10,OPERATIONAL,0.4648690089427943
Style Furnishers : Best Furniture Store in Kirti Nagar,"Moti Nagar, Delhi",110015.0,furniture stores,4.5,463.0,0,1,1,0,0.0,9,OPERATIONAL,0.7411923238990779
Durian Furniture - Delhi - Kirti Nagar,"Moti Nagar, Delhi",110015.0,furniture stores,4.5,1202.0,0,1,1,0,0.0,9,OPERATIONAL,0.7608652108835492
Alder Furniture | Home Furniture | Office Modular Furniture | Furniture Store in Kirti Nagar,"Moti Nagar, Delhi",110015.0,furniture stores,4.1,196.0,0,1,1,0,0.0,7,OPERATIONAL,0.6206587443942236
Royaloak Furniture Kirti Nagar 2,"Moti Nagar, Delhi",110015.0,furniture stores,4.7,934.0,0,1,1,0,0.0,6,OPERATIONAL,0.6700311837936592
